6.000000000000000000e+00,0.000000000000000000e+00,1.324499988555908203e+01,2.277550048828125000e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.316392898559570312e+01,2.267536315917968750e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.308298397064208984e+01,2.257521667480468750e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.300216770172119141e+01,2.247506256103515625e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.292148017883300781e+01,2.237489929199218750e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.284092426300048828e+01,2.227472839355468750e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.276050186157226562e+01,2.217454986572265625e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.268021392822265625e+01,2.207436370849609375e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.260006332397460938e+01,2.197416839599609375e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.252005004882812500e+01,2.187396545410156250e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.244017791748046875e+01,2.177375488281250000e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.236044788360595703e+01,2.167353668212890625e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.228086185455322266e+01,2.157331085205078125e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.220142078399658203e+01,2.147307586669921875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.212212753295898438e+01,2.137283477783203125e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.204298305511474609e+01,2.127258605957031250e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.196398925781250000e+01,2.117232971191406250e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.188514900207519531e+01,2.107206420898437500e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.180646228790283203e+01,2.097179412841796875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.172793292999267578e+01,2.087151489257812500e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.164956092834472656e+01,2.077122802734375000e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.157134819030761719e+01,2.067093505859375000e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.149329757690429688e+01,2.057063446044921875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.141541004180908203e+01,2.047032775878906250e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.133768749237060547e+01,2.037001342773437500e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.126013183593750000e+01,2.026969146728515625e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.118274497985839844e+01,2.016936340332031250e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.110552787780761719e+01,2.006902770996093750e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.102848339080810547e+01,1.996868591308593750e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.095161342620849609e+01,1.986833801269531250e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.087491798400878906e+01,1.976798248291015625e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.079840087890625000e+01,1.966762084960937500e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.072206306457519531e+01,1.956725311279296875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.064590549468994141e+01,1.946687774658203125e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.056993103027343750e+01,1.936649627685546875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.049414157867431641e+01,1.926610870361328125e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.041853809356689453e+01,1.916571502685546875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.034312248229980469e+01,1.906531524658203125e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.026789760589599609e+01,1.896490936279296875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.019286346435546875e+01,1.886449737548828125e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.011802291870117188e+01,1.876407928466796875e+02
6.000000000000000000e+00,0.000000000000000000e+00,1.004337787628173828e+01,1.866365509033203125e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.968929290771484375e+00,1.856322479248046875e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.894680023193359375e+00,1.846278991699218750e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.820631027221679688e+00,1.836234741210937500e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.746784210205078125e+00,1.826190032958984375e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.673141479492187500e+00,1.816144866943359375e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.599704742431640625e+00,1.806098937988281250e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.526474952697753906e+00,1.796052551269531250e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.453454971313476562e+00,1.786005554199218750e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.380645751953125000e+00,1.775958099365234375e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.308050155639648438e+00,1.765910034179687500e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.235669136047363281e+00,1.755861511230468750e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.163503646850585938e+00,1.745812530517578125e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.091557502746582031e+00,1.735762939453125000e+02
6.000000000000000000e+00,0.000000000000000000e+00,9.019830703735351562e+00,1.725712890625000000e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.948326110839843750e+00,1.715662231445312500e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.877044677734375000e+00,1.705611114501953125e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.805988311767578125e+00,1.695559539794921875e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.735158920288085938e+00,1.685507507324218750e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.664559364318847656e+00,1.675455017089843750e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.594189643859863281e+00,1.665402069091796875e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.524052619934082031e+00,1.655348510742187500e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.454149246215820312e+00,1.645294647216796875e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.384482383728027344e+00,1.635240325927734375e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.315052986145019531e+00,1.625185394287109375e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.245862960815429688e+00,1.615130157470703125e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.176914215087890625e+00,1.605074462890625000e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.108208656311035156e+00,1.595018310546875000e+02
6.000000000000000000e+00,0.000000000000000000e+00,8.039748191833496094e+00,1.584961853027343750e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.971533298492431641e+00,1.574904785156250000e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.903567314147949219e+00,1.564847564697265625e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.835851669311523438e+00,1.554789733886718750e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.768387794494628906e+00,1.544731597900390625e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.701177120208740234e+00,1.534673004150390625e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.634222030639648438e+00,1.524614105224609375e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.567524433135986328e+00,1.514554748535156250e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.501085758209228516e+00,1.504495086669921875e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.434907436370849609e+00,1.494434967041015625e+02
6.000000000000000000e+00,0.000000000000000000e+00,7.368991851806640625e+00,1.484374542236328125e+02
